HPN,ORD,4312
EWR,PDX,4312
MSP,HRL,4312
PDX,IAD,4304
DCA,MEM,4304
EUG,SEA,4304
RDU,DEN,4301
BMI,ATL,4301
ALB,DCA,4300
MDT,IAD,4298
LGA,IAD,4293
BOS,STL,4290
ATL,EVV,4283
HRL,DAL,4280
FCA,SEA,4277
EWR,BWI,4274
MSP,RAP,4273
SAN,OGG,4272
STL,IAD,4270
LAS,SCK,4268
ANC,HNL,4265
HNL,MKK,4260
ELP,AUS,4259
MDW,ROC,4259
STL,BOS,4251
ANC,DUT,4251
BNA,SAT,4249
MCO,SAN,4247
JAX,IAH,4246
DTW,MBS,4244
EGE,ATL,4242
MSP,BIL,4241
SDF,DEN,4238
MEM,TPA,4236
EGE,DEN,4235
CAK,LGA,4232
DCA,LAS,4231
BUF,LAS,4231
LEX,ORD,4231
MIA,EGE,4227
ONT,IAH,4223
IAH,JAX,4223
OGG,SAN,4220
OMA,CLT,4216
CLL,DFW,4215
JAN,HOU,4211
SLC,SAT,4209
MSY,IAD,4208
JFK,HOU,4204
DAY,DEN,4202
CPR,DEN,4200
DTW,AZO,4199
FLL,MCI,4197
IAG,FLL,4196
PHL,IAD,4192
ORD,LEX,4191
PGV,CLT,4191
DEN,AMA,4188
DSM,MDW,4186
BDL,DEN,4183
LAS,RDU,4181
LAX,ASE,4175
PHL,MCI,4174
PSP,LAX,4169
CLE,DTW,4165
LAS,BUF,4163
OAK,ABQ,4162
PIT,LAX,4162
SHV,IAH,4159
EWR,ROC,4158
BHM,HOU,4155
EWR,RIC,4154
BWI,GRR,4152
AVP,PHL,4151
COS,IAH,4151
CLE,PHX,4150
IND,LGA,4149
DEN,HDN,4148
CVG,FLL,4146
TPA,MEM,4146
PBI,BDL,4146
IAD,MSP,4137
MEM,MDW,4135
MHT,TPA,4132
SCK,LAS,4131
CLT,JAN,4129
MFR,SFO,4129
SFO,RDU,4124
PHL,SCE,4120
DTW,TVC,4119
AEX,ATL,4118
ATL,OAJ,4118
BOS,MCI,4117
MCI,LGA,4117
DTW,ALB,4116
PIT,DCA,4115
STL,CMH,4115
LAX,MEM,4112
ATW,DTW,4110
SAT,SLC,4107
EWR,PWM,4102
GJT,PHX,4101
SAT,SEA,4099
HOU,JFK,4097
SEA,EAT,4094
MCI,SAN,4091
MSP,SJC,4090
MEM,DCA,4080
EWR,SYR,4079
IAH,SHV,4077
PHL,BGR,4077
ATL,MLU,4076
LGA,CAK,4075
MKE,MCI,4066
LAX,DAL,4062
TPA,MHT,4061
PIT,JFK,4054
SEA,SAT,4052
DTW,SBN,4050
MDT,DTW,4047
BRO,IAH,4046
HRL,MSP,4046
JFK,PIT,4046
DEN,MTJ,4045
TVC,ORD,4045
IAH,ONT,4045
ATL,BMI,4044
ORD,SJC,4033
PVD,EWR,4032
DAL,BWI,4027
SEA,BZN,4027
PIT,FLL,4024
PHL,GSO,4019
JAX,IAD,4018
DTW,GRB,4015
MSY,STL,4015
LAS,DCA,4014
MEM,LAX,4014
BWI,EWR,4010
STL,BNA,4010
MCI,IND,4007
ABE,CLT,4004
SEA,RDM,4001
LAX,SBP,4001
CLT,OMA,3999
AVP,CLT,3994
ROC,MDW,3982
DTW,ROC,3982
MCO,SAT,3982
DTW,CLE,3980
ORD,PSP,3980
GSO,PHL,3979
MKE,BOS,3979
ATW,MSP,3977
GSP,DTW,3975
CMH,STL,3975
CMH,FLL,3974
SMF,OGG,3970
IAH,MKE,3961
LAX,PIT,3960
SFO,BWI,3958
MKE,STL,3955
PHX,CLE,3951
MSP,CID,3949
DAY,DCA,3940
FSM,DFW,3939
BWI,BHM,3939
SAT,MCO,3935
MSP,IAD,3935
GSP,DFW,3934
MDW,BHM,3933
LAX,OKC,3933
CAK,RSW,3930
MDW,DSM,3927
FLO,CLT,3922
BET,ANC,3920
BTV,LGA,3918
JAC,ORD,3916
LGA,MCI,3910
BIL,SEA,3909
DAL,HRL,3909
ADQ,ANC,3904
IAH,COS,3901
ABQ,MDW,3900
FLL,PIT,3899
BWI,SFO,3898
SLC,EWR,3895
BZN,SEA,3894
PHX,IAD,3893
DFW,LAW,3893
DTW,GSP,3892
JAN,CLT,3890
DTW,FWA,3885
LAS,PIT,3884
MKE,FLL,3882
MLU,ATL,3875
HNL,SJC,3862
SAN,MCI,3859
FSD,DFW,3859
DFW,LRD,3856
PIT,RSW,3856
PSP,ORD,3854
MIA,SAN,3853
MCO,ORF,3852
PDX,DCA,3852
LAX,TPA,3847
DEN,CAK,3843
GRR,MCO,3841
MSP,SDF,3840
MSY,PHX,3838
HYA,ACK,3835
ACK,HYA,3832
ABQ,SAN,3831
ORD,HPN,3829
BOS,JAX,3828
ROC,MCO,3828
ROC,CLT,3827
SAT,DTW,3825
PHX,MSY,3817
SCE,PHL,3814
RST,MSP,3810
SFO,MCI,3806
DEN,SDF,3806
LBE,FLL,3806
FLL,LBE,3805
ORD,SBN,3803
EWR,PVD,3800
LBE,MCO,3800
EWR,MCI,3796
DFW,GSP,3793
EWR,ALB,3792
DTW,MSY,3791
LAS,MAF,3787
DEN,EGE,3784
ATL,DHN,3783
FNT,TPA,3782
DCA,DAY,3774
EWR,ORF,3772
ORD,BTV,3768
BDL,PBI,3768
CLT,MOB,3768
MSP,PSP,3766
SMF,ORD,3759
DEN,RDU,3752
BOS,CLE,3752
ATL,CID,3752
DHN,ATL,3750
LRD,DFW,3749
RSW,CAK,3749
PWM,ATL,3747
DEN,ANC,3746
CLT,FLO,3745
CLD,LAX,3745
ORF,MCO,3743
RDU,LAS,3739
ATL,EGE,3738
MAF,LAS,3737
SAN,MCO,3734
LAX,EUG,3730
MKE,IAH,3729
ANC,DEN,3723
SJC,HNL,3719
DFW,FSM,3713
HDN,DFW,3712
LNY,HNL,3712
BUF,PHX,3711
SAN,MIA,3703
XNA,CLT,3701
FLL,MKE,3696
ONT,PDX,3688
FLL,CMH,3685
CVG,RSW,3683
TPA,ISP,3683
DTW,SAT,3682
IAH,BRO,3678
MCI,IAD,3678
PSP,MSP,3666
ATL,COS,3663
DCA,ORF,3662
TUS,SEA,3662
MCI,MKE,3661
IAD,MDT,3659
RIC,EWR,3658
DEN,BDL,3653
ALB,IAD,3653
PDX,MDW,3652
CLT,AVP,3652
BTV,ORD,3651
MCO,LBE,3649
BOI,GEG,3648
SYR,EWR,3647
CVG,TPA,3646
CWA,ORD,3646
ROC,EWR,3645
LSE,MSP,3645
LEX,DTW,3644
DAL,SAN,3643
JAX,DEN,3642
SEA,BIL,3640
JAC,DFW,3633
SLC,TUS,3630
DTW,MDT,3628
EWR,SLC,3627
MSP,ISN,3621
ORD,ASE,3617
ORD,TVC,3617
IAD,JAX,3617
MFE,LAS,3609
COS,ATL,3609
DTW,LEX,3607
PBI,LAX,3607
MIA,IND,3605
ALB,FLL,3600
PWM,CLT,3598
GEG,BOI,3597
MCI,SFO,3596
LGA,BTV,3596
SFO,MFR,3595
SAN,DAL,3593
ATL,SJC,3592
SDF,MSP,3591
OAJ,ATL,3590
HRL,IAH,3580
FWA,ATL,3572
MLI,DFW,3572
LAS,MFE,3570
PHX,BFL,3569
MIA,TLH,3568
SDF,LAS,3561
DFW,FSD,3559
LAW,DFW,3558
DTW,CID,3556
PHX,GJT,3546
MDW,CLT,3546
TPA,CLE,3546
CLT,ABE,3544
MSP,ATW,3543
MCI,EWR,3536
MCI,BOS,3535
DCA,PDX,3534
IAH,GPT,3533
MSY,AUS,3530
MEM,HOU,3528
CLT,XNA,3523
MHT,DTW,3518
LAX,CLD,3514
CID,ATL,3512
ALB,EWR,3509
OKC,LAX,3508
MSP,MSY,3508
SAN,ABQ,3508
PHX,FLG,3506
CID,DTW,3506
DFW,SAV,3505
HPN,RSW,3503
STS,LAX,3500
DEN,PSC,3497
MCO,GRR,3494
DEN,ELP,3492
MSP,RST,3492
STL,FLL,3491
BNA,PNS,3490
CLT,ROC,3490
CHO,ATL,3489
RSW,PIT,3485
BHM,TPA,3483
ABQ,ORD,3479
PHX,MRY,3476
JAX,BOS,3475
MOB,CLT,3474
FNT,MCO,3473
IND,MIA,3470
MCI,TPA,3464
MCO,ROC,3458
SDF,MCO,3455
SLC,BUR,3453
TUS,SLC,3448
DTW,MHT,3447
DFW,GSO,3444
ORD,ORF,3444
ORD,ABQ,3443
ELP,ORD,3442
FCA,SLC,3440
AUS,MSY,3438
ORF,DCA,3433
SEA,PUW,3429
IND,HOU,3424
SBP,LAX,3423
MDW,SMF,3420
IAD,ALB,3419
SEA,FCA,3415
ATL,FWA,3413
SWF,PHL,3408
ORF,ORD,3408
BHM,BWI,3408
JFK,BUR,3407
BHM,MDW,3403
ACV,SFO,3403
SLC,IND,3401
DFW,MLI,3400
CAK,DEN,3400
MDW,PDX,3399
BUR,JFK,3399
GPT,IAH,3398
MDW,ABQ,3397
SBN,ORD,3397
BRO,DFW,3393
PHL,AVP,3391
DTW,ATW,3390
ATL,CHO,3390
ISN,MSP,3390
HOU,MEM,3385
TUL,LAS,3385
OGG,DEN,3381
SJC,ATL,3377
FLL,ALB,3375
PHL,HPN,3374
BFL,PHX,3374
SJC,MSP,3374
LAX,STS,3372
ELP,DEN,3371
OGG,BLI,3364
SJC,ORD,3363
SFO,SAT,3362
MSP,LSE,3361
EUG,LAX,3360
DFW,CAE,3352
SAT,SFO,3352
GSO,DFW,3351
SEA,KTN,3349
GCN,GCN,3347
CLE,TPA,3346
IND,FLL,3346
DFW,HDN,3344
DAY,DTW,3343
TPA,MCI,3342
SLC,SGU,3340
MKE,CLE,3335
EYW,MCO,3334
SFO,ACV,3333
DFW,MHK,3330
FLG,PHX,3327
MSP,LNK,3326
SAV,DFW,3323
PVD,IAD,3320
IAD,CHS,3318
IAH,LBB,3317
TPA,SDF,3316
LAS,BHM,3316
SGU,SLC,3310
DFW,BRO,3308
MLB,CLT,3306
DFW,JAC,3301
SRQ,JFK,3300
IAD,SYR,3299
DCA,BUF,3299
DEN,JAX,3297
PHX,BUF,3294
CWA,MSP,3291
PIA,DFW,3288
IAD,SMF,3288
HPN,DCA,3288
OGG,SMF,3288
MIA,PNS,3278
PSC,DEN,3277
IAD,RIC,3277
RST,ORD,3276
BNA,SAN,3274
PWM,DTW,3272
DAY,MSP,3271
BTV,DTW,3270
CAK,DTW,3268
HPN,PHL,3267
SYR,IAD,3265
TUS,SFO,3264
ALB,TPA,3264
OMA,DCA,3262
SLC,FCA,3262
CLT,PWM,3261
ATL,PWM,3260
SRQ,ORD,3258
ANC,SCC,3257
SMF,IAD,3257
SMF,MDW,3251
ERI,DTW,3250
MFR,LAX,3248
EGE,JFK,3247
PDX,BOS,3246
LAX,LAN,3242
PNS,BNA,3241
DTW,CAK,3240
IAH,HRL,3237
LEX,DFW,3234
DTW,DAY,3232
LAS,SDF,3232
MYR,ACY,3231
MSP,DAY,3229
SFB,LEX,3227
ORD,SRQ,3224
ATL,PIA,3223
PHL,SWF,3221
MDW,ONT,3220
LNK,MSP,3211
IAD,PVD,3211
ATW,ORD,3210
IAD,BNA,3209
TPA,FNT,3207
DFW,SPS,3203
STL,TUL,3201
EVV,ORD,3200
LAS,TUL,3195
MCO,SDF,3194
IAD,MCI,3193
STL,MKE,3193
DFW,LEX,3190
ORD,ATW,3188
MDW,TUS,3183
MYR,FLL,3182
OMA,SLC,3181
PIA,ATL,3178
ORD,CWA,3174
ACY,MYR,3165
CLT,MLB,3165
ORF,EWR,3163
MKE,LAX,3161
CAK,TPA,3156
BHM,LAS,3155
BOI,LAX,3154
ORD,SMF,3153
RNO,ORD,3152
ROC,TPA,3150
RIC,DTW,3150
BLI,OGG,3150
BTV,IAD,3149
LCH,IAH,3147
SDF,TPA,3147
KOA,OAK,3146
LAX,MKE,3146
CHS,IAD,3145
MLI,DTW,3139
SAT,IAD,3137
SBN,ATL,3135
SLC,OMA,3135
FNT,BWI,3129
OMA,DTW,3128
ORD,JAC,3127
DCA,SDF,3126
EGE,ORD,3125
BUR,SLC,3122
DSM,DTW,3115
LGA,PWM,3113
BOS,MKE,3112
MSP,ICT,3109
SLC,GTF,3108
SBP,SFO,3107
MCI,MSY,3102
DFW,PIA,3098
SPS,DFW,3095
CAE,DFW,3095
IDA,DEN,3093
BHM,LAX,3091
LBB,IAH,3084
LEX,SFB,3084
RDU,HOU,3082
IAH,XNA,3081
HNL,LNY,3078
PHX,SDF,3076
TUL,STL,3075
COS,ORD,3074
DTW,PWM,3072
ATW,ATL,3069
PDX,DTW,3067
DEN,OGG,3066
HDN,ATL,3063
DCA,OMA,3063
ORD,RST,3061
LAS,LIT,3055
ISP,PHL,3054
CLT,GPT,3054
DTW,BTV,3053
SAN,BNA,3053
BNA,DAL,3051
SDF,DCA,3048
DCA,HSV,3048
LNK,DEN,3045
DTW,DSM,3045
CLE,MKE,3043
ORD,COS,3042
ICT,MSP,3041
ORD,ELP,3039
LAX,PBI,3038
TPA,CAK,3037
GPT,DFW,3036
PWM,LGA,3033
LAX,MFR,3028
ORD,RNO,3026
HOU,RDU,3020
MCO,FNT,3020
LGA,RIC,3019
FLL,IND,3018
XNA,IAH,3018
DEN,LNK,3017
IAH,HSV,3016
CHS,PHL,3012
HSV,DCA,3009
BWI,MEM,3005
GSP,MDW,3005
DTW,RIC,3004
TPA,ALB,3003
BHM,DTW,3003
IND,SLC,3000
EWR,MKE,3000
MRY,PHX,2999
ATL,SBN,2998
MEM,BWI,2998
BNA,IAD,2997
HLN,SLC,2997
ILG,MCO,2996
FLL,IAD,2991
PDX,MCI,2988
ATL,ATW,2987
HOU,CLT,2987
PHL,CHS,2986
IAH,SDF,2986
RIC,LGA,2985
MHT,EWR,2979
FAR,AZA,2977
BUF,RSW,2973
JFK,SRQ,2973
LBB,LAS,2969
FSD,AZA,2965
CHS,LGA,2961
DTW,ERI,2958
ORD,FNT,2953
GTF,SLC,2952
DTW,BHM,2951
HPN,CLT,2950
TTN,MCO,2948
FNT,ORD,2946
ORD,CHS,2944
LGA,GSO,2944
BDL,EWR,2944
CLE,STL,2942
ORD,EVV,2939
DEN,IDA,2936
ABQ,BWI,2934
DFW,MOB,2932
MSY,MCI,2932
LGB,IAD,2932
SLC,PSP,2930
DAL,ICT,2926
RSW,HPN,2925
MOB,DFW,2924
BUF,DCA,2923
MSY,DTW,2923
OAK,KOA,2921
ORD,TOL,2921
IAD,SAT,2919
SFO,MSY,2916
DEN,MAF,2915
MSY,SFO,2914
EVV,DTW,2913
TLH,MIA,2911
SLC,HLN,2911
MSY,MSP,2911
MCO,TTN,2906
LGA,CHS,2905
ABE,SFB,2904
HOU,SNA,2902
FCA,DEN,2901
BWI,FNT,2898
AEX,DFW,2897
MCO,ILG,2897
ICT,MDW,2897
LAS,AZA,2892
ORD,LNK,2887
IAH,LCH,2886
CLT,HPN,2883
DFW,GPT,2882
PHL,ISP,2880
AZO,ORD,2878
RIC,IAD,2872
IAD,BTV,2867
JAX,HOU,2866
TYS,SFB,2864
ABE,ATL,2862
ITO,LAX,2862
DFW,COU,2856
ASE,IAH,2856
TPA,ROC,2853
LAS,LBB,2852
MCO,EYW,2850
MAF,DEN,2849
DFW,AEX,2847
CLT,HTS,2847
DTW,MLI,2844
TOL,ORD,2843
HOU,JAX,2841
DAL,MCO,2841
BLI,AZA,2841
SFB,TYS,2838
BNA,ORF,2838
PSP,SLC,2838
BOS,PDX,2831
DLH,ORD,2829
SAT,EWR,2826
HSV,IAH,2824
OAK,AUS,2824
MHK,DFW,2823
IAD,LGB,2822
HTS,CLT,2818
DEN,EUG,2815
BDL,LAX,2811
OMA,MCO,2811
SDF,PHL,2809
ONT,MDW,2808
SDF,IAH,2806
DTW,TYS,2805
LIT,LAS,2805
GPT,CLT,2803
EUG,DEN,2803
FLL,MYR,2802
DTW,EVV,2798
LAX,BOI,2795
LIT,PHX,2790
IAD,FLL,2789
GUC,DFW,2788
SFO,STL,2786
MDW,JAX,2785
SWF,FLL,2782
DTW,OMA,2774
MCO,DAL,2770
ATL,GTR,2767
BWI,ABQ,2767
MSP,CWA,2759
LAX,BHM,2758
CLT,HOU,2757
IAD,CAE,2750
LAX,BDL,2750
GSO,DTW,2747
MKE,EWR,2747
AZA,BLI,2742
DAL,BNA,2741
BFL,IAH,2739
SEA,MKE,2735
BPT,DFW,2733
SFO,TUS,2732
BRW,ANC,2726
MSP,HNL,2725
HHH,CLT,2725
KTN,SEA,2723
AZA,FAR,2715
EWR,MHT,2714
TYS,DTW,2711
PHL,ITH,2707
MLU,DFW,2707
ICT,DAL,2707
DFW,BPT,2705
MIA,CLE,2704
AZA,FSD,2702
SAT,TPA,2698
PHL,HVN,2698
LAS,CVG,2697
SEA,ALW,2695
IAH,TYS,2691
FSD,LAS,2691
GSO,ORD,2689
CLT,VPS,2687
MSP,OKC,2686
MSO,MSP,2686
CAE,IAD,2685
SLC,FAT,2683
FLL,SWF,2683
HDN,IAH,2673
FSM,ATL,2671
GTR,ATL,2670
GJT,DFW,2669
ORD,DLH,2667
ABE,PHL,2667
ATL,ABE,2664
GSP,ORD,2661
TPA,SAT,2659
DEN,GTF,2657
IAH,AMA,2655
IND,CLE,2654
BOS,CHS,2654
SFB,ABE,2653
FAR,LAS,2648
MDW,GSP,2648
TXK,DFW,2646
CLT,BTR,2645
DFW,MLU,2645
SFO,FAT,2645
MCI,PDX,2641
AUS,DCA,2639
LAS,MOT,2638
BIS,AZA,2636
HOU,ECP,2635
OKC,STL,2632
ORD,GSO,2630
GTF,DEN,2629
ECP,BNA,2629
AUS,OAK,2628
MIA,CMH,2625
BNA,BOS,2621
SWF,DTW,2620
CLE,IND,2619
DFW,GJT,2618
DFW,MGM,2618
LAS,FSD,2618
DRO,DFW,2613
LNK,ORD,2613
SFO,MKE,2612
JFK,CMH,2611
STL,CLE,2610
ATL,FSM,2606
MDW,SJC,2606
COS,LAX,2604
ORD,MHT,2603
CHS,ORD,2599
LSE,ORD,2597
DEN,MEM,2596
PNS,MIA,2593
DCA,HPN,2592
MSP,MSO,2591
MOT,LAS,2590
CHS,BOS,2588
ORD,AZO,2588
DCA,GSO,2587
ANC,BRW,2587
GRR,RSW,2587
FNT,LAS,2587
DCA,AUS,2585
ECP,HOU,2582
OKC,MSP,2581
JFK,EGE,2579
EGE,IAH,2576
MSP,TUS,2576
CMH,MIA,2575
PDX,CLT,2571
LIH,SJC,2569
AZA,BIS,2562
ORD,ANC,2561
ATL,HDN,2557
LAS,FAR,2556
CID,AZA,2556
GSP,HOU,2554
BLD,1G4,2554
MKE,SEA,2553
BTR,CLT,2552
HVN,PHL,2552
MIA,ORF,2548
TWF,SLC,2545
CVG,BWI,2542
PDX,LIH,2539
MHT,ORD,2539
TPA,AUS,2539
RSW,BUF,2536
DTW,PDX,2536
MDW,ICT,2532
MHT,LGA,2531
FWA,DFW,2528
AMA,IAH,2528
VPS,CLT,2527
IAH,VPS,2527
ATL,GRK,2525
CLT,HHH,2522
SBY,CLT,2522
DTW,GSO,2521
MIA,PIT,2515
BNA,CHS,2515
ORH,FLL,2512
RDU,PIT,2508
IAH,DSM,2506
LGA,MHT,2503
DFW,GUC,2502
MCO,SWF,2497
DFW,TXK,2495
BWI,GSP,2490
PIT,RDU,2485
DCA,GSP,2485
LAX,COS,2484
EGE,LAX,2483
SUN,SLC,2483
FAT,SLC,2482
PHX,LIT,2479
MKE,SFO,2478
SWF,MCO,2474
PHL,SDF,2472
CLE,MIA,2468
DEN,FCA,2465
MGM,DFW,2464
MSY,SLC,2463
PIT,MIA,2456
CHS,DFW,2455
DCA,BHM,2452
DRO,PHX,2451
ALW,SEA,2450
STL,RDU,2449
SLC,BNA,2446
BNA,SLC,2445
DFW,CHS,2443
GSP,IAD,2443
PSP,BLI,2443
1G4,BLD,2443
VLD,ATL,2442
MKE,MSY,2441
TTN,RDU,2441
DFW,DRO,2440
SDF,PHX,2439
VPS,IAH,2439
HPN,TPA,2438
ORD,GSP,2434
CVG,LAS,2433
SLC,RDU,2431
SLC,EUG,2431
LAX,ITO,2422
HOU,PIT,2422
RIC,FLL,2421
IAD,GSP,2421
RDU,SLC,2419
AUS,TPA,2418
SFO,SBP,2418
BOS,BNA,2417
LAS,FNT,2415
LGB,BOS,2408
FLL,ORH,2406
GSO,LGA,2405
RDU,TTN,2401
AUS,PHL,2400
MFR,SEA,2395
SPI,ORD,2395
PHL,PHF,2390
DTW,SWF,2388
SRQ,DCA,2388
BLI,PSP,2385
TYS,IAH,2381
PHL,ABE,2378
PHL,BGM,2374
MCI,ABQ,2372
FLL,RIC,2372
JAX,MSP,2371
BMI,DFW,2371
ORD,LSE,2370
ORD,BHM,2370
ATL,VLD,2367
CAK,ORD,2367
BOS,LGB,2365
MEM,DEN,2364
CHS,BNA,2360
BTM,SLC,2360
DFW,ROW,2359
GSP,DCA,2359
LIH,PDX,2352
STL,SFO,2350
CHS,HOU,2349
EWR,BDL,2342
STL,OKC,2342
FAT,SAN,2339
BOS,SRQ,2339
MHT,ATL,2338
BOS,AUS,2338
RNO,SJC,2336
AZA,CID,2336
ORF,BNA,2336
SFO,IND,2335
CVG,RDU,2334
FAR,DFW,2332
MSN,DCA,2331
CVG,MKE,2327
MIA,SDF,2325
MIA,CHS,2324
PIE,GPT,2322
HOU,PNS,2322
IAD,SAV,2321
SLC,BTM,2321
GRR,CLE,2321
TTN,ATL,2320
CWA,DTW,2319
ATL,MHT,2316
ATL,TTN,2316
SJC,LIH,2314
DCA,CLE,2314
CLE,BDL,2314
RDM,SFO,2312
EYW,MSY,2310
CHS,EWR,2309
EWR,ITH,2308
HPN,DTW,2307
EWR,GSO,2307
MIA,GSO,2306
ITH,PHL,2306
MMH,LAX,2304
DCA,MSN,2303
HOM,ANC,2300
DFW,TLH,2299
CRW,IAD,2298
ABY,ATL,2296
ORH,MCO,2295
GJT,SLC,2294
GSP,BWI,2289
BHM,DCA,2284
COU,DFW,2278
PHL,SAT,2277
JAN,MCO,2276
DAY,MCO,2273
PUW,SEA,2273
SFO,CVG,2272
SJC,RNO,2270
CLE,DCA,2269
EWR,CHS,2269
EGE,EWR,2268
SBY,PHL,2267
JLN,DFW,2266
CVG,SFO,2265
HOU,GSP,2264
STL,CVG,2261
GSO,DCA,2260
MSP,JAX,2259
DBQ,ORD,2259
SLC,COS,2257
ABR,MSP,2254
ATL,CSG,2252
SAV,IAD,2251
IAH,BFL,2246
ERI,PHL,2241
SLC,MSY,2240
DCA,SRQ,2238
BDL,CLE,2237
ORD,SPI,2236
ORD,CAE,2235
MSY,MKE,2235
SEA,LWS,2235
ROW,DFW,2234
DFW,FAR,2232
PHX,DRO,2232
IAH,AEX,2229
TUS,MDW,2229
PIT,HOU,2228
AZA,LAS,2226
CLT,MGM,2225
EUG,SLC,2224
DFW,BMI,2215
RAP,DFW,2214
MKE,CVG,2213
PHL,ERI,2212
BMI,ORD,2211
MIA,CVG,2210
BWI,CVG,2210
BOS,CAK,2209
BWI,ECP,2209
IAH,EGE,2208
MSP,ABR,2204
ANC,ORD,2200
HOU,LIT,2198
DFW,CHA,2196
MHT,CLT,2196
LIT,HOU,2194
ORD,CAK,2193
IAD,BUF,2191
IAH,ASE,2191
SLC,TWF,2191
MCO,JAN,2190
CVG,STL,2190
SMF,JFK,2187
MCO,ORH,2182
SRQ,BOS,2182
SFO,RDM,2181
BDL,PIT,2179
BGM,PHL,2177
DFW,JLN,2177
IAD,GSO,2173
MBS,ORD,2172
SEA,GTF,2169
MCO,DAY,2169
PHL,AUS,2168
JAX,MDW,2163
DTW,HPN,2162
CLT,PDX,2158
SEA,MFR,2155
IAH,HDN,2154
IAD,CHO,2149
JFK,BNA,2148
BOS,MYR,2143
AEX,IAH,2140
MRY,SFO,2140
SLC,OKC,2138
GPT,PIE,2136
BOS,MSY,2134
ANC,HOM,2134
AUS,LBB,2132
COS,SLC,2132
DFW,FWA,2131
GRK,ATL,2131
CVG,MCI,2128
PHL,SBY,2126
DSM,IAH,2126
HNL,IAD,2125
DEN,DIK,2124
MEM,LAS,2119
SEA,FAT,2119
DEN,LBB,2116
EWR,SAT,2115
ELM,PHL,2115
CVG,MIA,2114
ORF,MIA,2111
CLE,SYR,2108
PHL,CAE,2108
FNT,RSW,2105
PHL,ELM,2105
MCI,CVG,2105
DFW,RAP,2102
TLH,DFW,2099
SJC,MDW,2098
CLT,SBY,2096
ATL,ABY,2094
PIT,BDL,2092
BGR,DCA,2092
PHF,PHL,2091
CHA,DFW,2085
GSO,MIA,2084
PIA,DTW,2082
ANC,OTZ,2082
IND,SFO,2080
SAN,BOI,2079
GTF,SEA,2078
MIA,BHM,2077
FAT,SEA,2075
SAF,DFW,2069
PIA,PIE,2064
EWR,EGE,2062
BZN,ORD,2060
DEN,SGF,2059
JFK,OAK,2059
TTN,MDW,2056
LGA,SAV,2056
PHL,JFK,2055
DFW,GCK,2052
JFK,CVG,2051
OGG,ANC,2051
IAD,CRW,2049
CAK,BOS,2048
BOS,ROC,2047
GSO,IAD,2046
SDF,MIA,2043
LAX,MMH,2043
HOU,CHS,2043
OMA,EWR,2041
CHO,IAD,2040
BQK,ATL,2040
BWI,OKC,2039
CHS,MDW,2038
ATL,EWN,2037
GCK,DFW,2037
CSG,ATL,2035
ECP,BWI,2033
JFK,SMF,2033
DFW,LCH,2032
LWS,SLC,2029
PBG,PIE,2029
JFK,PHL,2027
AMA,LAS,2025
RDU,STL,2023
GSP,PIE,2021
SLC,GJT,2021
BHM,ORD,2020
GRR,STL,2020
JFK,SJC,2018
DCA,DSM,2017
CLE,GRR,2017
CHS,MIA,2016
LCH,DFW,2014
ABQ,SEA,2011
LRD,IAH,2008
MDW,ORF,2007
ORD,EGE,2006
ORD,DBQ,2005
SLC,PIH,2004
IAH,LRD,2002
CAK,PHL,2001
SLC,MFR,1995
IAD,DAY,1995
ERI,CLE,1994
DIK,DEN,1994
TUS,MSP,1991
OKC,SLC,1991
LIT,MDW,1989
GRR,CVG,1985
BNA,GSP,1985
ORF,MDW,1984
PHL,ILM,1983
PSC,MSP,1980
ABE,DTW,1980
MSY,BOS,1977
CVG,JFK,1976
GSO,EWR,1975
SPI,DFW,1974
DCA,CAE,1974
DFW,SAF,1973
RDU,CVG,1973
PHL,GSP,1970
CVG,PIT,1968
SAN,FAT,1968
EWN,ATL,1968
GRI,DFW,1966
PNS,HOU,1966
IAH,ANC,1964
SGF,DEN,1962
PHL,CAK,1960
EWR,MEM,1957
HRL,SAT,1953
CLT,MHT,1950
FCA,MSP,1949
GSP,PHL,1947
DSM,DCA,1943
MQT,DTW,1941
BZN,ATL,1941
MSP,FCA,1941
DTW,PIA,1940
PIE,PIA,1940
DTW,ABE,1939
EWR,GSP,1938
CMH,JFK,1936
MFR,SLC,1936
SEA,ABQ,1934
BOI,SMF,1934
CLE,JFK,1933
PIE,LEX,1932
LIH,SAN,1929
FNT,CLE,1927
ABE,ORD,1927
ORD,BZN,1926
DEN,BMI,1926
RSW,BNA,1923
BNA,JFK,1923
HOU,BKG,1923
GTF,MSP,1922
DTW,MQT,1921
PSC,PDX,1920
TPA,HPN,1918
MIA,GNV,1918
FWA,PIE,1917
DFW,GRI,1914
JFK,RIC,1914
DFW,SPI,1911
PIE,TYS,1911
BMI,DEN,1910
DCA,BGR,1909
ATL,BQK,1903
PSP,IAH,1903
MEM,EWR,1901
PIH,SLC,1900
MYR,BOS,1896
MDW,TTN,1895
SFO,MRY,1895
MTJ,IAH,1894
MLU,IAH,1893
BLI,PDX,1892
SJC,KOA,1891
IAD,ABQ,1891
PIT,STL,1886
DTW,OKC,1886
PIE,FWA,1884
IAD,HNL,1882
PDX,PSC,1882
CPR,SLC,1882
JAC,LAX,1882
PIE,PBG,1881
SAV,LGA,1879
JAX,DTW,1878
DTW,SCE,1877
BOI,SAN,1876
BTV,ATL,1871
PDX,TUS,1871
ANC,OME,1870
